lang_00000000001KEM4C5FKDJYTSZT,Chinese (Traditional),zh-Hant,,中文（繁體）,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000JXJN6N90S1STDMF5,Cebuano,ceb,,Cebuan,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000Z8PR1PFGTKX64X55,Hawaiian,haw,,ʻōlelo hawaiʻi,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000K006C11TXJ9Y7TJS,Hmong,hmn,,Hmôngz,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000HG38JJ4TR0CR73DG,Javanese,jw,,ꦧꦱꦗꦮ,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000W44G1BYRV14H96QH,Central Kurdish,ckb,,کوردیی ناوەندی,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000AYXJVHQ87H7F3KH2,Maithili,mai,,मैथिली,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000C87KP0BKNWPRSRGN,Chinese (Simplified),zh-CN,,中文,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000YCPHHC6J1SKKEJPP,Chinese (Traditional),zh-TW,,中文,f,2023-03-21 16:55:17.315,2023-03-21 16:55:17.315,,
lang_0000000000X3DNJBKJ7JZJTWS3,Arabic,ar,ara,اللغة العربية,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.11,,t
lang_0000000000BXGXDK2NKFKYDVBK,Russian,ru,rus,Русский,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.11,,t
lang_0000000000N3K70GZXE29Z03A4,English,en,eng,English,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.211,0,t
lang_0000000000EBJ3V9T0RJP07R5G,Spanish,es,spa,Español,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.223,10,t
lang_0000000000NF5EFJJ1KFY0ED8E,French,fr,fra,Français,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.234,20,t
lang_0000000000Y2ZSQ5W9N8RYM20P,Japanese,ja,jpn,日本語,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.404,,
lang_0000000000P2ZZJ2BZN9QRSKR7,Korean,ko,kor,한국어,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.404,,
lang_0000000000G7ZSP47FWN90HNXA,Polish,pl,pol,Język polski,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.404,,
lang_0000000000NYC5FZFG3VV3RZ2V,Portuguese,pt,por,Português,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.404,,
lang_0000000000YZCP34049CMQ72JA,Ukrainian,uk,ukr,Українська,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.404,,
lang_000000000005XRN3F9V8P8NSJ0,Chinese,zh,zho,中文,t,2023-03-21 16:55:17.315,2023-09-22 18:18:54.404,,t
